"fa href","title","title href","discourse-tag","discourse-tag href","discourse-tags__tag-separator","discourse-tag 2","discourse-tag href 2","discourse-tags__tag-separator 2","discourse-tag 3","discourse-tag href 3","avatar src","latest href","avatar src 2","badge-posts href","number","number 2","post-activity href","relative-date","group-ds-students href","group-ds-students href 2","group-ds-students href 3","avatar src 3","group-ds-students href 4","avatar src 4","avatar src 5"
"","Not recieved the roe link mail","https://discourse.onlinedegree.iitm.ac.in/t/not-recieved-the-roe-link-mail/168825","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2003535/48/68228_2.png","https://discourse.onlinedegree.iitm.ac.in/u/21f3001303","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/t/not-recieved-the-roe-link-mail/168825/1","2","87","https://discourse.onlinedegree.iitm.ac.in/t/not-recieved-the-roe-link-mail/168825/5","Mar 2","https://discourse.onlinedegree.iitm.ac.in/u/23f2003535","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3001303/48/66772_2.png","","",""
"[object Object]","Is it fair to consider 20% weightage of such exam which is impossible to solve in given time (i.e. ROE)","https://discourse.onlinedegree.iitm.ac.in/t/is-it-fair-to-consider-20-weightage-of-such-exam-which-is-impossible-to-solve-in-given-time-i-e-roe/141413","tds","https://discourse.onlinedegree.iitm.ac.in/tag/tds",",","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23ds1000034/48/66738_2.png","https://discourse.onlinedegree.iitm.ac.in/u/namanshyamsukha","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/is-it-fair-to-consider-20-weightage-of-such-exam-which-is-impossible-to-solve-in-given-time-i-e-roe/141413/1","13","609","https://discourse.onlinedegree.iitm.ac.in/t/is-it-fair-to-consider-20-weightage-of-such-exam-which-is-impossible-to-solve-in-given-time-i-e-roe/141413/17","Mar 1","https://discourse.onlinedegree.iitm.ac.in/u/23ds1000034","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/iitmanupam","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/iitmanupam/48/56694_2.png","https://discourse.onlinedegree.iitm.ac.in/u/arun2","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/arun2/48/27130_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/namanshyamsukha/48/108303_2.png"
"","Concerns Regarding TDS Course Difficulty and Grading Fairness","https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-tds-course-difficulty-and-grading-fairness/168476","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/a_lakshmi/48/14204_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3002811/48/66736_2.png","https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-tds-course-difficulty-and-grading-fairness/168476/1","16","564","https://discourse.onlinedegree.iitm.ac.in/t/concerns-regarding-tds-course-difficulty-and-grading-fairness/168476/17","Feb 28","https://discourse.onlinedegree.iitm.ac.in/u/a_lakshmi","https://discourse.onlinedegree.iitm.ac.in/u/22f3002811","https://discourse.onlinedegree.iitm.ac.in/u/23f2001286","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2001286/48/67594_2.png","https://discourse.onlinedegree.iitm.ac.in/u/namanshyamsukha","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/namanshyamsukha/48/108303_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png"
"","Tds w4- q3","https://discourse.onlinedegree.iitm.ac.in/t/tds-w4-q3/166651","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","","","","","","","https://avatars.discourse-cdn.com/v4/letter/2/8797f3/48.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3003083","","https://discourse.onlinedegree.iitm.ac.in/t/tds-w4-q3/166651/1","0","67","https://discourse.onlinedegree.iitm.ac.in/t/tds-w4-q3/166651/1","Feb 27","","","","","","",""
"[object Object]","Opening previous ga just for practise","https://discourse.onlinedegree.iitm.ac.in/t/opening-previous-ga-just-for-practise/168515","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3001011/48/66771_2.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3001011","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/t/opening-previous-ga-just-for-practise/168515/1","2","84","https://discourse.onlinedegree.iitm.ac.in/t/opening-previous-ga-just-for-practise/168515/4","Feb 26","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","","","","","",""
"[object Object]","Create a Question solving groups for ROE","https://discourse.onlinedegree.iitm.ac.in/t/create-a-question-solving-groups-for-roe/168567","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002382/48/68945_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1002382","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/itsmealex/48/119167_2.png","https://discourse.onlinedegree.iitm.ac.in/t/create-a-question-solving-groups-for-roe/168567/1","14","156","https://discourse.onlinedegree.iitm.ac.in/t/create-a-question-solving-groups-for-roe/168567/15","Feb 26","https://discourse.onlinedegree.iitm.ac.in/u/itsmealex","https://discourse.onlinedegree.iitm.ac.in/u/trebhuvansb","https://discourse.onlinedegree.iitm.ac.in/u/23f1002279","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/trebhuvansb/48/109875_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002279/48/66833_2.png",""
"","Clarification regarding Mock ROE Timings","https://discourse.onlinedegree.iitm.ac.in/t/clarification-regarding-mock-roe-timings/168384","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24f2006531/48/111700_2.png","https://discourse.onlinedegree.iitm.ac.in/u/jivraj","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/clarification-regarding-mock-roe-timings/168384/1","10","181","https://discourse.onlinedegree.iitm.ac.in/t/clarification-regarding-mock-roe-timings/168384/11","Feb 26","https://discourse.onlinedegree.iitm.ac.in/u/24f2006531","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://discourse.onlinedegree.iitm.ac.in/u/23f1002382","https://avatars.discourse-cdn.com/v4/letter/j/b9bd4f/48.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2000573","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002382/48/68945_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000573/48/68306_2.png"
"[object Object]","Tds roe exam date shift","https://discourse.onlinedegree.iitm.ac.in/t/tds-roe-exam-date-shift/168458","tds-roe","https://discourse.onlinedegree.iitm.ac.in/tag/tds-roe","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f1000376/48/12886_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-roe-exam-date-shift/168458/1","7","178","https://discourse.onlinedegree.iitm.ac.in/t/tds-roe-exam-date-shift/168458/8","Feb 26","https://discourse.onlinedegree.iitm.ac.in/u/22f1000376","https://discourse.onlinedegree.iitm.ac.in/u/sagan","https://discourse.onlinedegree.iitm.ac.in/u/anand","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/sagan/48/95367_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1002279","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/anand/48/1555_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002279/48/66833_2.png"
"[object Object]","TDS Module 6","https://discourse.onlinedegree.iitm.ac.in/t/tds-module-6/168482","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/24ds1000012/48/66815_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/tds-module-6/168482/1","1","91","https://discourse.onlinedegree.iitm.ac.in/t/tds-module-6/168482/2","Feb 26","https://discourse.onlinedegree.iitm.ac.in/u/24ds1000012","","","","","",""
"[object Object]","Q3, GA5 not accepting right answer","https://discourse.onlinedegree.iitm.ac.in/t/q3-ga5-not-accepting-right-answer/168011","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment",",","week-5","https://discourse.onlinedegree.iitm.ac.in/tag/week-5","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/muskan2431/48/24004_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/q3-ga5-not-accepting-right-answer/168011/1","6","91","https://discourse.onlinedegree.iitm.ac.in/t/q3-ga5-not-accepting-right-answer/168011/9","Feb 25","https://discourse.onlinedegree.iitm.ac.in/u/muskan2431","https://discourse.onlinedegree.iitm.ac.in/u/amitchaurasia","https://discourse.onlinedegree.iitm.ac.in/u/aryxn","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/amitchaurasia/48/66858_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2000573","https://avatars.discourse-cdn.com/v4/letter/a/9d8465/48.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000573/48/68306_2.png"
"","Request for a functionality to revise the GAs of TDS","https://discourse.onlinedegree.iitm.ac.in/t/request-for-a-functionality-to-revise-the-gas-of-tds/168310","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","extra-resources","https://discourse.onlinedegree.iitm.ac.in/tag/extra-resources",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","https://avatars.discourse-cdn.com/v4/letter/2/9dc877/48.png","https://discourse.onlinedegree.iitm.ac.in/u/22f3002813","","https://discourse.onlinedegree.iitm.ac.in/t/request-for-a-functionality-to-revise-the-gas-of-tds/168310/1","0","70","https://discourse.onlinedegree.iitm.ac.in/t/request-for-a-functionality-to-revise-the-gas-of-tds/168310/1","Feb 24","","","","","","",""
"[object Object]","Project 2 and Week 6 assignment","https://discourse.onlinedegree.iitm.ac.in/t/project-2-and-week-6-assignment/168303","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/yogesh1/48/32697_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/project-2-and-week-6-assignment/168303/1","3","96","https://discourse.onlinedegree.iitm.ac.in/t/project-2-and-week-6-assignment/168303/4","Feb 24","https://discourse.onlinedegree.iitm.ac.in/u/yogesh1","","","","","",""
"[object Object]","ROE instructions request","https://discourse.onlinedegree.iitm.ac.in/t/roe-instructions-request/168142","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000573/48/68306_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/roe-instructions-request/168142/1","7","177","https://discourse.onlinedegree.iitm.ac.in/t/roe-instructions-request/168142/8","Feb 24","https://discourse.onlinedegree.iitm.ac.in/u/23f2000573","https://discourse.onlinedegree.iitm.ac.in/u/22f3002248","https://discourse.onlinedegree.iitm.ac.in/u/rishabh2","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f3002248/48/111205_2.png","https://discourse.onlinedegree.iitm.ac.in/u/yogesh1","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/rishabh2/48/66901_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/yogesh1/48/32697_2.png"
"[object Object]","GA4 - Data Sourcing - Discussion Thread [TDS Jan 2025]","https://discourse.onlinedegree.iitm.ac.in/t/ga4-data-sourcing-discussion-thread-tds-jan-2025/165959","announcement","https://discourse.onlinedegree.iitm.ac.in/tag/announcement",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025",",","graded-assignment","https://discourse.onlinedegree.iitm.ac.in/tag/graded-assignment","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/s.anand/48/15264_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f1002382","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2003853/48/67184_2.png","https://discourse.onlinedegree.iitm.ac.in/t/ga4-data-sourcing-discussion-thread-tds-jan-2025/165959/1","369","1.4k","https://discourse.onlinedegree.iitm.ac.in/t/ga4-data-sourcing-discussion-thread-tds-jan-2025/165959/392","Feb 24","https://discourse.onlinedegree.iitm.ac.in/u/23f2003853","https://discourse.onlinedegree.iitm.ac.in/u/21f3000745","https://discourse.onlinedegree.iitm.ac.in/u/21f2000588","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f3000745/48/638_2.png","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/21f2000588/48/478_2.png","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1002382/48/68945_2.png"
"","My score are still not updated","https://discourse.onlinedegree.iitm.ac.in/t/my-score-are-still-not-updated/168143","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","miscellaneous","https://discourse.onlinedegree.iitm.ac.in/tag/miscellaneous",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f1000879/48/66976_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/my-score-are-still-not-updated/168143/1","1","63","https://discourse.onlinedegree.iitm.ac.in/t/my-score-are-still-not-updated/168143/2","Feb 22","https://discourse.onlinedegree.iitm.ac.in/u/23f1000879","","","","","",""
"","QUESTION 9 of TDS WEEK 5 GA","https://discourse.onlinedegree.iitm.ac.in/t/question-9-of-tds-week-5-ga/168057","clarification","https://discourse.onlinedegree.iitm.ac.in/tag/clarification",",","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/swapnila04/48/13055_2.png","https://discourse.onlinedegree.iitm.ac.in/u/23f2000573","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f2000573/48/68306_2.png","https://discourse.onlinedegree.iitm.ac.in/t/question-9-of-tds-week-5-ga/168057/1","1","54","https://discourse.onlinedegree.iitm.ac.in/t/question-9-of-tds-week-5-ga/168057/2","Feb 22","https://discourse.onlinedegree.iitm.ac.in/u/swapnila04","","","","","",""
"[object Object]","GA5 Score Not Reflecting in The Page After Deadline","https://discourse.onlinedegree.iitm.ac.in/t/ga5-score-not-reflecting-in-the-page-after-deadline/168017","diploma-level","https://discourse.onlinedegree.iitm.ac.in/tag/diploma-level","","","","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/23f3004238/48/121556_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/ga5-score-not-reflecting-in-the-page-after-deadline/168017/1","1","52","https://discourse.onlinedegree.iitm.ac.in/t/ga5-score-not-reflecting-in-the-page-after-deadline/168017/2","Feb 22","https://discourse.onlinedegree.iitm.ac.in/u/23f3004238","","","","","",""
"[object Object]","About TDS Course","https://discourse.onlinedegree.iitm.ac.in/t/about-tds-course/167878","operational","https://discourse.onlinedegree.iitm.ac.in/tag/operational",",","term1-2025","https://discourse.onlinedegree.iitm.ac.in/tag/term1-2025","","","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/22f2000635/48/66756_2.png","https://discourse.onlinedegree.iitm.ac.in/u/carlton","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/carlton/48/56317_2.png","https://discourse.onlinedegree.iitm.ac.in/t/about-tds-course/167878/1","2","95","https://discourse.onlinedegree.iitm.ac.in/t/about-tds-course/167878/3","Feb 21","https://discourse.onlinedegree.iitm.ac.in/u/22f2000635","https://discourse.onlinedegree.iitm.ac.in/u/yogesh1","","https://dub1.discourse-cdn.com/flex013/user_avatar/discourse.onlinedegree.iitm.ac.in/yogesh1/48/32697_2.png","","",""
